site injury forced him out	Causation
of his job at a	Being_employed
his job at a foundry	Locative_relation
pad-1 He trained in desktop	Education_teaching
publishing and combined his enthusiastic	Cause_to_amalgamate
- found skills in a	Expertise
in a burgeoning industry .	Progress
a burgeoning industry . pad+1	Fields
I 've got more than	Possession
've got more than a	Increment
than a job ; I	Being_employed
I 've got a career	Possession
pad-1 Goodwill provides jobs at	Supply
Goodwill provides jobs at Goodwill	Being_employed
provides jobs at Goodwill .	Locative_relation
pad-2 pad-1 After a lifetime	Time_vector
not only earned her GED	Earnings_and_losses
her GED at Goodwill ,	Locative_relation
, she earned a job	Earnings_and_losses
earned a job here .	Being_employed
a job here . pad+1	Locative_relation
`` I rode a bike	Operate_vehicle
rode a bike to Goodwill	Vehicle
a bike to Goodwill in	Goal
in the rain and snow	Precipitation
rain and snow . pad+1	Precipitation
pad-1 I wanted to be	Desiring
to be there ... I	Locative_relation
had my second chance to	Ordinal_numbers
my second chance to change	Likelihood
chance to change my life	Cause_change
pad-1 Your gift to Goodwill	Giving
Goodwill will help the many	Assistance
help the many people who	Quantity
the many people who want	People
people who want to tell	Desiring
want to tell their own	Telling
stories of success . pad+1	Success_or_failure
support will help them go	Assistance
them go to work .	Goal
go to work . pad+1	Being_employed
pad-1 Please use the enclosed	Using
use the enclosed envelope to	Placing
the enclosed envelope to give	Containers
envelope to give a generous	Giving
give a generous gift to	Stinginess
a generous gift to Goodwill	Giving
to Goodwill today ! pad+1	Temporal_collocation
Carter , Chairman Goodwill Industries	Leadership
P.S. Your gift is a	Giving
is a wise investment in	Mental_property
in the community . pad+1	Aggregate
every dollar donated to Goodwill	Giving
to Goodwill in 1998 ,	Temporal_collocation
, we helped our ``	Assistance
our `` graduates '' earn	Education_teaching
graduates '' earn an estimated	Earnings_and_losses
pad-1 That money was then	Money
money was then spent in	Temporal_collocation
in a variety of ways	Diversity
variety of ways , adding	Means
to our thriving economy .	Thriving
our thriving economy . pad+1	Economy
pad-1 Some of the strongest	Partitive
of the strongest critics of	Exertive_force
the strongest critics of our	Judgment_communication
our welfare system are the	System
are the people who have	People
who have become dependent on	Becoming
pad-1 Their complaint : the	Complaining
: the system discourages working	System
the system discourages working because	Attempt_suasion
system discourages working because unemployment	Being_employed
discourages working because unemployment provides	Causation
because unemployment provides benefits that	Supply
benefits that many entry -	Quantity
entry - level jobs do	Rank
- level jobs do n't	Being_employed
That 's where you -	Locative_relation
pad-1 We help people train	Assistance
We help people train for	People
help people train for and	Education_teaching
for and find jobs that	Locating
and find jobs that make	Being_employed
jobs that make it possible	Cause_change
make it possible for them	Likelihood
them to get off of	Becoming
pad-2 pad-1 Last year ,	Relative_time
pad-1 Last year , Goodwill	Calendric_unit
placed 511 people in jobs	People
people in jobs , more	Being_employed
jobs , more than double	Increment
double the number we placed	Quantity
we placed in 1993 .	Temporal_collocation
pad-2 pad-1 While the debate	Relative_time
While the debate on welfare	Discussion
on welfare reform is gathering	Reforming_a_system
reform is gathering like a	Come_together
is gathering like a storm	Similarity
like a storm at sea	Weather
a storm at sea ,	Locative_relation
storm at sea , the	Natural_features
, the people who need	People
people who need jobs are	Needing
who need jobs are floundering	Being_employed
pad-1 We need your support	Needing
need your support to continue	Supporting
support to continue getting people	Activity_ongoing
to continue getting people off	Bringing
continue getting people off of	People
of public assistance . pad+1	Assistance
And welfare reform is an	Reforming_a_system
is an uncertain solution with	Certainty
with an unknown starting date	Awareness
an unknown starting date .	Process_start
pad-1 Goodwill works . pad+1	Usefulness
pad-1 Right now . pad+1	Temporal_collocation
pad-1 Please give the largest	Giving
give the largest gift you	Dimension
the largest gift you can	Giving
gift you can to Goodwill	Possibility
to Goodwill today . pad+1	Temporal_collocation
Jack Dustman Chairman pad+1 pad+2	Leadership
pad-2 pad-1 March 17 ,	Calendric_unit
pad-2 pad-1 When Jerry was	Temporal_collocation
Jerry was released from prison	Releasing
released from prison , he	Prison
, he knew it would	Awareness
it would take hard work	Have_as_requirement
would take hard work and	Difficulty
take hard work and determination	Working_on
pad-1 He knew he had	Awareness
he had made a bad	Intentionally_create
made a bad mistake ,	Desirability
despite his commitment to rebuilding	Commitment
did n't count on the	Reliance_on_expectation
would be thrown up in	Cause_motion
thrown up in his path	Locative_relation
in his path . pad+1	Path_traveled
pad-1 Reality hit when he	Impact
Reality hit when he was	Temporal_collocation
he was unable to reconcile	Capability
with his wife and ended	Personal_relationship
wife and ended up on	Becoming
on the street . pad+1	Roadways
pad-1 He went to the	Motion
food stamps until he could	Time_vector
until he could find a	Possibility
he could find a job	Locating
find a job and a	Being_employed
and a place to live	Locale
place to live . pad+1	Residence
Blue Triangle where he consulted	Locative_relation
Career Academy staff for job	Employing
staff for job search assistance	Being_employed
job search assistance . pad+1	Assistance
him a job immediately .	Being_employed
Jerry 's troubles did n't	Predicament
did n't end there .	Process_end
The seasonal construction job he	Building
seasonal construction job he obtained	Being_employed
job he obtained soon ended	Getting
obtained soon ended , and	Process_end
and he returned to Career	Arriving
Academy for help once more	Assistance
pad-2 pad-1 Unemployed , homeless	Being_employed
with a prison record ,	Prison
, Jerry now faced going	Temporal_collocation
now faced going back to	Motion
back to prison for failure	Prison
prison for failure to pay	Success_or_failure
pad-1 It took some time	Have_as_requirement
It took some time and	Relational_quantity
and hard work , but	Working_on
with the help of Goodwill	Assistance
Jerry was able to work	Capability
a payment plan with the	Project
office , find housing and	Locating
, find housing and conduct	Buildings
housing and conduct a more	Intentionally_act
more thorough job search .	Being_employed
pad-1 With unemployment at its	Unemployment_rate
at its lowest point in	Position_on_a_scale
point in years in central	Measure_duration
in years in central Indiana	Locative_relation
Indiana , many people still	Quantity
, many people still have	People
many people still have a	Continued_state_of_affairs
people still have a hard	Possession
have a hard time finding	Difficulty
hard time finding meaningful employment	Locating
finding meaningful employment . pad+1	Being_employed
pad-2 pad-1 Of the more	Partitive
Of the more than 42,000	Increment
than 42,000 people Goodwill served	People
people Goodwill served in 1999	Assistance
Goodwill served in 1999 ,	Temporal_collocation
1999 , over 5,000 of	Relational_quantity
over 5,000 of them have	Partitive
of them have multiple barriers	Possession
them have multiple barriers to	Quantity
barriers to finding and keeping	Locating
finding and keeping a job	Activity_ongoing
keeping a job . pad+1	Being_employed
pad-2 pad-1 Some , like	Relational_quantity
pad-2 pad-1 Some are blind	Relational_quantity
or have other physical disabilities	Increment
pad-2 pad-1 More than 100	Increment
More than 100 were homeless	Cardinal_numbers
even to people with numerous	People
people with numerous obstacles to	Quantity
overcome , like Jerry .	Similarity
With a promising new job	Omen
a promising new job at	Age
promising new job at a	Being_employed
new job at a plastic	Locative_relation
injection molding manufacturer , his	Manufacturing
his legal troubles in check	Predicament
and a safe place to	Being_at_risk
a safe place to live	Locale
place to live , Jerry	Residence
, Jerry can get on	Capability
himself and contributing to his	Giving
to his community . pad+1	Aggregate
as he needs it ,	Needing
Goodwill will continue to help	Activity_ongoing
continue to help . pad+1	Assistance
Goodwill will provide job training	Supply
will provide job training and	Being_employed
provide job training and placement	Education_teaching
and placement services to help	Public_services
services to help the hardest	Assistance
hardest to serve in central	Assistance
central Indiana find meaningful employment	Locating
find meaningful employment . pad+1	Being_employed
pad-1 a brief History pad+1	Duration_attribute
a brief History pad+1 pad+2	History
pad-2 pad-1 Prehistoric man in	Temporal_collocation
Prehistoric man in Asia Minor	Locative_relation
( now modern Turkey )	Temporal_collocation
or Greece could look out	Capability
Greece could look out across	Perception_active
horizon and see the faint	Perception_experience
faint silhouette of land .	Partitive
Their curiosity pushed them to	Subjective_influence
them to build vessels that	Building
to build vessels that were	Vehicle
that were strong enough to	Exertive_force
were strong enough to ford	Sufficiency
enough to ford the open	Intentional_traversing
the open seas and reach	Natural_features
seas and reach these islands	Arriving
reach these islands , marking	Natural_features
islands , marking the start	Sign
marking the start of the	Temporal_subregion
of the long legacy of	Duration_attribute
Phoenicians set out from what	Departing
what is now Iran to	Temporal_collocation
Iran to explore their surroundings	Scrutiny
pad-1 They eventually reached the	Time_vector
They eventually reached the islands	Arriving
reached the islands , and	Natural_features
, and founded colonies on	Intentionally_create
and founded colonies on the	Colonization
founded colonies on the islands	Locative_relation
on the islands in the	Natural_features
the islands in the northernmost	Locative_relation
in the northernmost part of	Part_orientational
the northernmost part of the	Part_whole
the Aegean Sea . pad+1	Natural_features
pad-1 An important early material	Importance
An important early material ,	Temporal_collocation
important early material , obsidian	Substance
, was discovered on the	Becoming_aware
was discovered on the island	Locative_relation
on the island of Milos	Natural_features
could be fashioned into tools	Building
fashioned into tools for cutting	Gizmo
tools for cutting and stabbing	Cutting
cutting and stabbing . pad+1	Cause_harm
pad-1 The high quality of	Position_on_a_scale
the seam on Milos ensured	Locative_relation
that the area remained popular	Locale
the area remained popular with	State_continue
area remained popular with early	Desirability
popular with early travelers .	Temporal_collocation
with early travelers . pad+1	Travel
pad-1 The basic elements of	Being_necessary
The basic elements of life	Ingredients
of life in the Aegean	Locative_relation
the Aegean began to come	Activity_start
began to come together as	Amalgamation
together as early as 5000	Relative_time
and were already in place	Time_vector
by the late Bronze Age	Temporal_subregion
late Bronze Age ( c.	Calendric_unit
pad-1 The major changes were	Importance
The major changes were not	Undergo_change
not to daily tasks and	Frequency
to daily tasks and routines	Being_obligated
the political power base ,	Leadership
, which changed regularly and	Undergo_change
which changed regularly and not	Frequency
throughout the ages . pad+1	Calendric_unit
pad-2 pad-1 At around 3500	Temporal_collocation
, a sophisticated culture evolved	Stage_of_progress
sophisticated culture evolved in the	Coming_to_be
culture evolved in the Cyclades	Locative_relation
the Cyclades islands . pad+1	Natural_features
pad-1 The distinctive , sculpted	Distinctiveness
of the era are now	Calendric_unit
now being reproduced in vast	Duplication
in vast quantities as souvenirs	Quantity
You will find original examples	Becoming_aware
find original examples in the	Instance
original examples in the archaeological	Locative_relation
the archaeological museums throughout the	Locale_by_use
archaeological museums throughout the Cyclades	Locative_relation
, although one of the	Cardinal_numbers
of the earliest examples is	Relative_time
the earliest examples is in	Instance
examples is in the museum	Locative_relation
in the museum on Paros	Locale_by_use
pad-1 The people farmed and	People
The people farmed and fished	Agriculture
farmed and fished ; on	Hunting
on the dawning of the	Temporal_subregion
the Bronze Age in 2700	Calendric_unit
Bronze Age in 2700 b.c.	Temporal_collocation
, they began to work	Activity_start
began to work with metals	Working_on
culture was influenced by societies	Subjective_influence
by societies in the east	Locative_relation
in the east , importing	Direction
east , importing the pottery	Import_export
They also continued to trade	Activity_ongoing
continued to trade in obsidian	Exchange
and the local marble .	Indigenous_origin
pad-1 Farther south in Crete	Direction
Farther south in Crete ,	Locative_relation
Minoan culture developed after 2000	Progress
culture developed after 2000 b.c.	Relative_time
the most significant of its	Importance
of its age , spreading	Calendric_unit
age , spreading its influence	Filling
spreading its influence throughout the	Objective_influence
throughout the region by trade	Locale
the region by trade and	Means
region by trade and diplomacy	Exchange
the next major island north	Importance
next major island north ,	Natural_features
major island north , was	Direction
, was heavily influenced by	Degree
was heavily influenced by Crete	Objective_influence
and the settlements of Thira	Colonization
and Akrotiri thrived at this	Thriving
pad-1 The magnificent frescoes and	Desirability
and mosaics found at Akrotiri	Locating
mosaics found at Akrotiri are	Locative_relation
Akrotiri are in Athens at	Locative_relation
in Athens at present ,	Temporal_collocation
but the remains of the	Remainder
of the buildings at the	Buildings
the buildings at the site	Locative_relation
at the site provide ample	Locale
the site provide ample evidence	Supply
site provide ample evidence of	Sufficiency
provide ample evidence of the	Evidence
, a massive volcanic eruption	Dimension
volcanic eruption at Santorini destroyed	Locative_relation
at Santorini destroyed not only	Destroying
-- under feet of ash	Measure_linear_extent
but the whole Minoan civilization	Ranked_expectation
pad-2 pad-1 Massive tidal waves	Dimension
, and other parts of	Increment
and other parts of the	Part_whole
Mediterranean , smashing buildings and	Cause_to_fragment
, smashing buildings and drowning	Buildings
buildings and drowning many thousands	Killing
and drowning many thousands of	Quantity
drowning many thousands of people	Quantity
thousands of people . pad+1	People
the Aegean Islands next came	Natural_features
under the influence of the	Objective_influence
Mycenaeans ( at around 1300	Temporal_collocation
, who had a base	Possession
had a base in the	Locale_by_use
a base in the Peloponnese	Locative_relation
the Peloponnese region of the	Locale
were an acquisitive race who	Mental_property
an acquisitive race who came	Type
race who came to conquer	Arriving
came to conquer , not	Conquering
not to trade . pad+1	Exchange
Their extensive military campaigns were	Military
campaigns were later chronicled by	Relative_time
were later chronicled by Homer	Recording
in his epic poems The	Text
his epic poems The Odyssey	Text
, who came overland from	Arriving
overland from northern Europe ,	Part_orientational
Europe , conquered the Mycenaeans	Conquering
were a barbaric race ,	Social_interaction_evaluation
a barbaric race , and	Type
and their custody of the	Possession
of the area brought about	Locale
the area brought about a	Causation
about a dark period during	Dimension
a dark period during which	Frequency
word was forgotten and art	Remembering_information
forgotten and art disappeared .	Craft
and art disappeared . pad+1	Ceasing_to_be
sway over islands off the	Natural_features
off the northern Greek coast	Part_orientational
the northern Greek coast ,	Origin
northern Greek coast , but	Relational_natural_features
the Phoenicians kept control of	Activity_ongoing
Phoenicians kept control of the	Be_in_control
of the main sea routes	Importance
the main sea routes ;	Natural_features
main sea routes ; south	Roadways
routes ; south of the	Direction
of the area , trade	Locale
area , trade continued as	Exchange
, trade continued as usual	Process_continue
time , city-states began to	Political_locales
, city-states began to grow	Activity_start
began to grow in influence	Change_position_on_a_scale
grow in influence on the	Objective_influence
in influence on the southern	Locative_relation
on the southern Greek mainland	Part_orientational
the southern Greek mainland .	Origin
southern Greek mainland . pad+1	Locative_relation
pad-1 Athens became the most	Becoming
powerful , heralding the start	Omen
heralding the start of the	Temporal_subregion
the classical Greek period .	Origin
classical Greek period . pad+1	Frequency
pad-2 pad-1 However , Greece	Concessive
yet a country ; each	Political_locales
; each city-state was self-governing	Political_locales
pad-1 The new culture spread	Age
new culture spread throughout the	Filling
Mediterranean , helped by a	Assistance
a huge increase in migration	Change_position_on_a_scale
from the mainland to new	Locative_relation
mainland to new settlements such	Age
to new settlements such as	Colonization
, a Greek city on	Origin
a Greek city on the	Political_locales
Greek city on the African	Locative_relation
the African coast of the	Relational_natural_features
and the arts flourished once	Craft
the arts flourished once again	Thriving
pad-1 Athletic prowess was admired	Expertise
prowess was admired and the	Judgment
were constituted in 776 b.c.	Temporal_collocation
, to promote friendly competition	Cause_change_of_position_on_a_scale
to promote friendly competition .	Social_interaction_evaluation
promote friendly competition . pad+1	Competition
pad-1 Homer wrote his epic	Text_creation
wrote his epic works on	Text
epic works on Chios ;	Locative_relation
and lyrical poetry was much	Text
was much admired , particularly	Judgment
poets Archilochos on Paros and	Locative_relation
and Sappho on Lesvos .	Locative_relation
The preeminent islands of this	Natural_features
of this era were Delos	Calendric_unit
a sacred island and center	Natural_features
island and center of religion	Locale_by_use
of religion ruled by Athens	Leadership
Samos , ruled by the	Leadership
, whose ruler Lygdamis undertook	Leadership
ruler Lygdamis undertook some major	Attempt
undertook some major building projects	Importance
some major building projects .	Building
major building projects . pad+1	Project
pad-1 Archaeology shows that ,	Evidence
, societies lived mainly in	Residence
lived mainly in coastal trading	Locative_relation
mainly in coastal trading towns	Natural_features
coastal trading towns with little	Political_locales
with little settlement inland .	Colonization
little settlement inland . pad+1	Locative_relation
As Athens rose in influence	Change_position_on_a_scale
rose in influence and power	Objective_influence
influence and power in the	Leadership
and power in the West	Locative_relation
it was matched in the	Evaluative_comparison
was matched in the East	Locative_relation
by the rise of the	Change_position_on_a_scale
the Persian Empire . pad+1	Political_locales
From a power base in	Leadership
power base in Anatolia ,	Locative_relation
the Persians overran the eastern	Invading
overran the eastern Aegean Islands	Part_orientational
eastern Aegean Islands and set	Natural_features
pad-2 pad-1 In 490 b.c.	Temporal_collocation
, they captured sacred Delos	Conquering
Delos and razed the settlements	Destroying
razed the settlements on Naxos	Colonization
the settlements on Naxos .	Locative_relation
pad-1 The island communities were	Natural_features
The island communities were undecided	Aggregate
about which side to back	Taking_sides
side to back for a	Taking_sides
and Andros contributed to the	Giving
, while others supported Athens	Increment
while others supported Athens .	Taking_sides
two superpowers finally clashed at	Time_vector
superpowers finally clashed at the	Hostile_encounter
at the epic battles of	Fame
the epic battles of Marathon	Hostile_encounter
and Salamis in 480 b.c.	Temporal_collocation
pad-1 The Persians were defeated	People_by_origin
Persians were defeated , and	Beat_opponent
Athens duly punished the islands	Rewards_and_punishments
punished the islands that had	Natural_features
that had turned against it	Becoming
had turned against it .	Taking_sides
pad-2 pad-1 Following its victory	Relative_time
Following its victory , Athens	Finish_competition
a mutual protection alliance (	Protecting
mutual protection alliance ( a	Alliance
( a kind of NATO	Type
of the ancient world )	Temporal_collocation
the ancient world ) .	Political_locales
pad-2 pad-1 Several islands and	Quantity
pad-1 Several islands and Greek	Natural_features
islands and Greek city-states agreed	Origin
and Greek city-states agreed to	Political_locales
Greek city-states agreed to work	Agree_or_refuse_to_act
to work together , and	Collaboration
, and created a treasury	Intentionally_create
fund their plans , which	Project
which was held on the	Containing
was held on the island	Locative_relation
on the island of Delos	Natural_features
pad-1 The alliance became known	Alliance
The alliance became known as	Becoming
alliance became known as the	Being_named
the Delian League . pad+1	Organization
Although there were minor internal	Existence
minor internal wrangles , the	Quarreling
, the league controlled the	Organization
the league controlled the Aegean	Control
greater Athenian Empire for most	Political_locales
of the fifth century b.c.	Ordinal_numbers
the fifth century b.c. .	Calendric_unit
pad-2 pad-1 Later , in	Relative_time
Later , in 454 b.c.	Temporal_collocation
treasury was transferred to Athens	Transfer
deposits were used to finance	Using
finance the construction of many	Building
construction of many of the	Quantity
of the major buildings and	Importance
the major buildings and temples	Buildings
buildings and temples of the	Buildings
the Classical Age . pad+1	Calendric_unit
pad-2 pad-1 In 431 b.c.	Temporal_collocation
, Athens began a war	Activity_start
began a war with its	Hostile_encounter
with its neighbor and league	People_by_residence
neighbor and league member Sparta	Organization
and league member Sparta .	Membership
pad-2 pad-1 Although the islands	Concessive
Although the islands saw little	Natural_features
the islands saw little action	Perception_experience
saw little action , as	Intentionally_act
as the war went on	Hostile_encounter
the war went on they	Process_continue
they could see that Athens	Grasp
Athens was slowly losing its	Taking_time
was slowly losing its power	Earnings_and_losses
losing its power . pad+1	Leadership
pad-2 pad-1 Before the end	Time_vector
Before the end of the	Temporal_subregion
of the war in 401	Hostile_encounter
the war in 401 b.c.	Temporal_collocation
b.c. , many islands had	Quantity
, many islands had already	Natural_features
islands had already transferred their	Time_vector
had already transferred their allegiance	Transfer
to the victors , who	Finish_competition
who were led by Philip	Leadership
He was followed in 336	Relative_time
was followed in 336 b.c.	Temporal_collocation
by his son Alexander the	Kinship
Great , one of the	Cardinal_numbers
most remarkable leaders in history	Leadership
leaders in history . pad+1	Individual_history
pad-1 His rise to power	Change_position_on_a_scale
rise to power ushered in	Leadership
to power ushered in the	Sign
the Hellenistic period . pad+1	Frequency
and Roman Periods pad+1 pad+2	Frequency
When Alexander went on to	Process_continue
on to conquer lands as	Conquering
to the east as India	Direction
the Aegean became a crossroads	Becoming
for the long trading routes	Measurable_attributes
long trading routes . pad+1	Process_continue
pad-1 Delos became one of	Becoming
Delos became one of the	Cardinal_numbers
of the largest marketplaces in	Dimension
largest marketplaces in the empire	Locative_relation
in the empire . pad+1	Political_locales
pad-2 pad-1 Following Alexander 's	Relative_time
Alexander 's death , his	Death
lands were divided among his	Separating
among his generals . pad+1	Leadership
under the rule of the	Leadership
was a member of this	Membership
of this famous ruling clan	Fame
famous ruling clan . pad+1	Kinship
pad-1 Although in 88 b.c.	Temporal_collocation
made a swift and successful	Taking_time
swift and successful raid from	Successful_action
and successful raid from the	Attack
the Aegean Islands , the	Natural_features
the next major power change	Importance
next major power change brought	Leadership
major power change brought influence	Undergo_change
power change brought influence from	Causation
change brought influence from the	Objective_influence
pad-1 The Greek Hellenistic Empire	Origin
Greek Hellenistic Empire was gradually	Political_locales
Empire was gradually , and	Taking_time
peacefully , absorbed into the	Soaking_up
the Roman Empire . pad+1	Political_locales
The Byzantine Empire and the	Political_locales
and the Coming of Christianity	Arriving
The Romans ruled a pagan	Leadership
ruled a pagan empire ,	People_by_religion
a pagan empire , but	Political_locales
the Aegean had an important	Have_associated
had an important influence on	Importance
an important influence on the	Objective_influence
on the early development of	Temporal_subregion
the early development of Christianity	Progress
pad-2 pad-1 In a.d. 95	Temporal_collocation
St. John arrived on Patmos	Arriving
John arrived on Patmos ,	Locative_relation
, a small rocky island	Dimension
small rocky island in the	Natural_features
rocky island in the Dodecanese	Locative_relation
It was here that he	Locative_relation
that he wrote what was	Text_creation
was to become the final	Becoming
become the final book of	Version_sequence
the final book of the	Part_ordered_segments
, the Book of Revelation	Part_ordered_segments
newly converted Emperor Constantine made	Leadership
Emperor Constantine made Byzantium ,	Cause_change
Byzantium , renamed Constantinople ,	Name_conferral
Constantinople , capital of his	Relational_political_locales
Christianity was assured of its	Likelihood
of its dominant role in	Dominate_situation
role in future Greek life	Temporal_collocation
in future Greek life .	Origin
The Byzantine Empire had powerful	Political_locales
Byzantine Empire had powerful and	Possession
and well-fortified cities , but	Locale_by_use
but the countryside and the	Locale_by_use
and the outlying islands were	Locative_relation
the outlying islands were ravaged	Natural_features
ravaged by waves of invaders	Quantity
waves of invaders . pad+1	Attack
In an attempt to counter	Attempt
attempt to counter a threat	Thwarting
counter a threat from the	Commitment
the Saracen Muslims , a	People_by_religion
, a new potent religious	Age
potent religious force from the	Military
from the East , the	Direction
the Byzantine army forcefully enlisted	Military
army forcefully enlisted the men	Becoming_a_member
enlisted the men of the	People
of the islands . pad+1	Natural_features
pad-2 pad-1 Disease took a	Medical_conditions
took a further toll .	Increment
Crusades , many of the	Quantity
the Aegean islands had been	Natural_features
the Byzantine Empire weakened at	Political_locales
Byzantine Empire weakened at the	Cause_change_of_strength
at the end of the	Temporal_subregion
of the first millennium ,	Ordinal_numbers
the first millennium , Crusader	Calendric_unit
, Crusader forces were sent	Military
forces were sent from Western	Causation
sent from Western Europe to	Part_orientational
Europe to counter the Muslim	Thwarting
counter the Muslim forces and	People_by_religion
the Muslim forces and retake	Military
for the Christian faith .	People_by_religion
was not matched by their	Evaluative_comparison
by their discrimination . pad+1	Differentiation
of Byzantium slaughtering Christians as	Killing
Byzantium slaughtering Christians as well	People_by_religion
well as Muslims , civilians	People_by_religion
well as soldiers . pad+1	People_by_vocation
Constantinople was taken by Crusader	Conquering
by Crusader forces in 1204	Military
Crusader forces in 1204 ,	Temporal_collocation
and they stripped the city	Removing
stripped the city of many	Political_locales
city of many of its	Quantity
of its finest treasures --	Desirability
the public buildings of Venice	Buildings
although a large consignment of	Dimension
consignment of books and manuscripts	Text
books and manuscripts was transferred	Text
manuscripts was transferred to the	Transfer
to the monastery at Patmos	Buildings
the monastery at Patmos before	Locative_relation
at Patmos before the city	Time_vector
before the city fell .	Political_locales
the city fell . pad+1	Conquering
pad-2 pad-1 While Byzantine land	Relative_time
While Byzantine land was being	Political_locales
was being divided , there	Separating
, there was no one	Existence
there was no one in	Quantity
one in control of the	Be_in_control
of the seas , so	Natural_features
seas , so pirates raided	Causation
, so pirates raided towns	Piracy
so pirates raided towns on	Attack
pirates raided towns on many	Political_locales
raided towns on many of	Locative_relation
towns on many of the	Quantity
of the islands . pad+1	Natural_features
pad-1 To counter this ,	Thwarting
, the populations moved from	Aggregate
the populations moved from their	Motion
from their homes on the	Buildings
their homes on the coast	Locative_relation
on the coast and built	Relational_natural_features
coast and built settlements inland	Building
and built settlements inland ,	Locale_by_use
built settlements inland , out	Locative_relation
out of sight of the	Range
of the raiding parties .	Attack
the raiding parties . pad+1	Aggregate
pad-1 This created a pattern	Creating
created a pattern seen today	Pattern
a pattern seen today throughout	Perception_experience
pattern seen today throughout the	Temporal_collocation
of a small port (	Dimension
a small port ( skala	Locale_by_use
) which serves an inland	Assistance
serves an inland settlement or	Locative_relation
an inland settlement or chora	Locale_by_use
chora , making it easier	Causation
making it easier to protect	Difficulty
easier to protect the island	Protecting
protect the island from attack	Natural_features
island from attack . pad+1	Attack
Islands were taken by various	Conquering
taken by various powerful European	Diversity
various powerful European noblemen ,	Origin
noblemen , many of whom	Quantity
The noblemen had free rein	Have_associated
rein to create their own	Intentionally_create
their own fiefdoms . pad+1	Political_locales
The Venetians fortified their main	Cause_change_of_strength
fortified their main towns --	Importance
their main towns -- Naxos	Political_locales
-- Naxos Town and Antiparos	Political_locales
and Antiparos Town are wonderful	Political_locales
Town are wonderful examples of	Usefulness
are wonderful examples of this	Instance
this -- creating labyrinths of	Creating
labyrinths of narrow alleys and	Dimension
alleys and cul-de-sacs that were	Roadways
that were designed to confuse	Coming_up_with
designed to confuse and to	Experiencer_obj
