in	Temporal_collocation
1998	_
,	_
we	_
helped	Assistance
our	_
``	_
graduates	Education_teaching
''	_
earn	Earnings_and_losses
an	_
estimated	_
$	_
102	_
.	_
That	_
money	Money
was	_
then	Temporal_collocation
spent	_
in	_
a	_
variety	Diversity
of	_
ways	Means
,	_
adding	_
fuel	_
to	_
our	_
thriving	Thriving
economy	Economy
.	_
Some	_
of	Partitive
the	_
strongest	Exertive_force
critics	Judgment_communication
of	_
our	_
welfare	_
system	System
are	_
the	_
people	People
who	_
have	_
become	Becoming
dependent	_
on	_
it	_
.	_
Their	_
complaint	Complaining
:	_
the	_
system	System
discourages	Attempt_suasion
working	Being_employed
because	Causation
unemployment	_
provides	Supply
benefits	_
that	_
many	Quantity
entry	_
-	_
level	Rank
jobs	Being_employed
do	_
n't	_
include	_
.	_
That	_
's	_
where	Locative_relation
you	_
-	_
and	_
Goodwill	_
-	_
come	_
in	_
.	_
We	_
help	Assistance
people	People
train	Education_teaching
for	_
and	_
find	Locating
jobs	Being_employed
that	_
make	Cause_change
it	_
possible	Likelihood
for	_
them	_
to	_
get	Becoming
off	_
of	_
welfare	_
.	_
Last	Relative_time
year	Calendric_unit
,	_
Goodwill	_
placed	_
511	_
people	People
in	_
jobs	Being_employed
,	_
more	Increment
than	_
double	_
the	_
number	Quantity
we	_
placed	_
in	Temporal_collocation
1993	_
.	_
While	Relative_time
the	_
debate	Discussion
on	_
welfare	_
reform	Reforming_a_system
is	_
gathering	Come_together
like	Similarity
a	_
storm	Weather
at	Locative_relation
sea	Natural_features
,	_
the	_
people	People
who	_
need	Needing
jobs	Being_employed
are	_
floundering	_
.	_
We	_
need	Needing
your	_
support	Supporting
to	_
continue	Activity_ongoing
getting	Bringing
people	People
off	_
of	_
public	_
assistance	Assistance
.	_
Welfare	_
is	_
not	_
the	_
answer	_
.	_
And	_
welfare	_
reform	Reforming_a_system
is	_
an	_
uncertain	Certainty
solution	_
with	_
an	_
unknown	Awareness
starting	Process_start
date	_
.	_
Goodwill	_
works	Usefulness
.	_
Right	_
now	Temporal_collocation
.	_
Please	_
give	Giving
the	_
largest	Dimension
gift	Giving
you	_
can	Possibility
to	_
Goodwill	_
today	Temporal_collocation
.	_
Sincerely	_
,	_
Jack	_
Dustman	_
Chairman	Leadership
March	Calendric_unit
17	_
,	_
2000	_
Name	_
Address	_
City	_
,	_
ST	_
,	_
Zip	_
Dear	_
Name	_
:	_
When	Temporal_collocation
Jerry	_
was	_
released	Releasing
from	_
prison	Prison
,	_
he	_
knew	Awareness
it	_
would	_
take	Have_as_requirement
hard	Difficulty
work	Working_on
and	_
determination	_
to	_
straighten	_
out	_
his	_
life	_
.	_
He	_
knew	Awareness
he	_
had	_
made	Intentionally_create
a	_
bad	Desirability
mistake	_
,	_
but	_
despite	_
his	_
commitment	Commitment
to	_
rebuilding	_
his	_
life	_
,	_
he	_
just	_
did	_
n't	_
count	Reliance_on_expectation
on	_
the	_
obstacles	_
that	_
would	_
be	_
thrown	Cause_motion
up	_
in	Locative_relation
his	_
path	Path_traveled
.	_
Reality	_
hit	Impact
when	Temporal_collocation
he	_
was	_
unable	Capability
to	_
reconcile	_
with	_
his	_
wife	Personal_relationship
and	_
ended	Becoming
up	_
on	_
the	_
street	Roadways
.	_
He	_
went	Motion
to	_
the	_
Center	_
Township	_
Trustee	_
for	_
food	_
stamps	_
until	Time_vector
he	_
could	Possibility
find	Locating
a	_
job	Being_employed
and	_
a	_
place	Locale
to	_
live	Residence
.	_
The	_
Trustee	_
referred	_
him	_
to	_
the	_
Blue	_
Triangle	_
where	Locative_relation
he	_
consulted	_
Goodwill	_
's	_
Career	_
Academy	_
staff	Employing
for	_
job	Being_employed
search	_
assistance	Assistance
.	_
Jerry	_
's	_
Goodwill	_
caseworker	_
found	_
him	_
a	_
job	Being_employed
immediately	_
.	_
But	_
Jerry	_
's	_
troubles	Predicament
did	_
n't	_
end	Process_end
there	_
.	_
The	_
seasonal	_
construction	Building
job	Being_employed
he	_
obtained	Getting
soon	_
ended	Process_end
,	_
and	_
he	_
returned	Arriving
to	_
Career	_
Academy	_
for	_
help	Assistance
once	_
more	_
.	_
Unemployed	Being_employed
,	_
homeless	_
and	_
with	_
a	_
prison	Prison
record	_
,	_
Jerry	_
now	Temporal_collocation
faced	_
going	Motion
back	_
to	_
prison	Prison
for	_
failure	Success_or_failure
to	_
pay	_
child	_
support	_
.	_
It	_
took	Have_as_requirement
some	Relational_quantity
time	_
and	_
hard	_
work	Working_on
,	_
but	_
with	_
the	_
help	Assistance
of	_
Goodwill	_
,	_
Jerry	_
was	_
able	Capability
to	_
work	_
out	_
a	_
payment	_
plan	Project
with	_
the	_
prosecutor	_
's	_
office	_
,	_
find	Locating
housing	Buildings
and	_
conduct	Intentionally_act
a	_
more	_
thorough	_
job	Being_employed
search	_
.	_
With	_
unemployment	Unemployment_rate
at	_
its	_
lowest	Position_on_a_scale
point	_
in	_
years	Measure_duration
in	Locative_relation
central	_
Indiana	_
,	_
many	Quantity
people	People
still	Continued_state_of_affairs
have	Possession
a	_
hard	Difficulty
time	_
finding	Locating
meaningful	_
employment	Being_employed
.	_
Of	Partitive
the	_
more	Increment
than	_
42,000	_
people	People
Goodwill	_
served	Assistance
in	Temporal_collocation
1999	_
,	_
over	Relational_quantity
5,000	_
of	Partitive
them	_
have	Possession
multiple	Quantity
barriers	_
to	_
finding	Locating
and	_
keeping	Activity_ongoing
a	_
job	Being_employed
.	_
Some	Relational_quantity
,	_
like	_
Jerry	_
,	_
are	_
ex	_
-	_
offenders	_
.	_
Some	Relational_quantity
are	_
blind	_
,	_
deaf	_
or	_
have	_
other	Increment
physical	_
disabilities	_
.	_
More	Increment
than	_
100	Cardinal_numbers
were	_
homeless	_
.	_
But	_
Goodwill	_
offers	_
hope	_
even	_
to	_
people	People
with	_
numerous	Quantity
obstacles	_
to	_
overcome	_
,	_
like	Similarity
Jerry	_
.	_
With	_
a	_
promising	Omen
new	Age
job	Being_employed
at	Locative_relation
a	_
plastic	_
injection	_
molding	_
manufacturer	Manufacturing
,	_
his	_
legal	_
troubles	Predicament
in	_
check	_
and	_
a	_
safe	Being_at_risk
place	Locale
to	_
live	Residence
,	_
Jerry	_
can	Capability
get	_
on	_
with	_
the	_
business	_
of	_
building	_
a	_
life	_
for	_
himself	_
and	_
contributing	Giving
to	_
his	_
community	Aggregate
.	_
For	_
as	_
long	_
as	_
he	_
needs	Needing
it	_
,	_
Goodwill	_
will	_
continue	Activity_ongoing
to	_
help	Assistance
.	_
Your	_
support	_
of	_
Goodwill	_
will	_
provide	Supply
job	Being_employed
training	Education_teaching
and	_
placement	_
services	Public_services
to	_
help	Assistance
the	_
hardest	_
to	_
serve	Assistance
in	_
central	_
Indiana	_
find	Locating
meaningful	_
employment	Being_employed
.	_
And	_
,	_
with	_
your	_
assistance	_
,	_
Goodwill	_
can	_
help	_
employers	_
develop	_
resources	_
to	_
keep	_
workers	_
on	_
the	_
job	_
.	_
Please	_
make	_
an	_
investment	_
in	_
the	_
stability	_
of	_
our	_
community	_
by	_
sending	_
a	_
gift	_
to	_
Goodwill	_
.	_
Your	_
generosity	_
will	_
help	_
people	_
help	_
themselves	_
.	_
Sincerely	_
,	_
James	_
M.	_
McClelland	_
President	_
a	_
brief	Duration_attribute
History	History
Prehistoric	Temporal_collocation
man	_
in	Locative_relation
Asia	_
Minor	_
(	_
now	_
modern	Temporal_collocation
Turkey	_
)	_
or	_
Greece	_
could	Capability
look	Perception_active
out	_
across	_
the	_
Aegean	_
toward	_
the	_
horizon	_
and	_
see	Perception_experience
the	_
faint	_
silhouette	_
of	Partitive
land	_
.	_
Their	_
curiosity	_
pushed	Subjective_influence
them	_
to	_
build	Building
vessels	Vehicle
that	_
were	_
strong	Exertive_force
enough	Sufficiency
to	_
ford	Intentional_traversing
the	_
open	_
seas	Natural_features
and	_
reach	Arriving
these	_
islands	Natural_features
,	_
marking	Sign
the	_
start	Temporal_subregion
of	_
the	_
long	Duration_attribute
legacy	_
of	_
Mediterranean	_
seafaring	_
.	_
Around	_
7000	_
b.c.	_
,	_
the	_
Phoenicians	_
set	_
out	Departing
from	_
what	_
is	_
now	Temporal_collocation
Iran	_
to	_
explore	Scrutiny
their	_
surroundings	_
.	_
They	_
eventually	Time_vector
reached	Arriving
the	_
islands	Natural_features
,	_
and	_
founded	Intentionally_create
colonies	Colonization
on	Locative_relation
the	_
islands	Natural_features
in	Locative_relation
the	_
northernmost	Part_orientational
part	Part_whole
of	_
the	_
Aegean	_
Sea	Natural_features
.	_
An	_
important	Importance
early	Temporal_collocation
material	Substance
,	_
obsidian	_
,	_
was	_
discovered	Becoming_aware
on	Locative_relation
the	_
island	Natural_features
of	_
Milos	_
.	_
Obsidian	_
is	_
a	_
hard	_
,	_
vitreous	_
volcanic	_
rock	_
,	_
which	_
could	_
be	_
fashioned	Building
into	_
tools	Gizmo
for	_
cutting	Cutting
and	_
stabbing	Cause_harm
.	_
The	_
high	Position_on_a_scale
quality	_
of	_
the	_
seam	_
on	Locative_relation
Milos	_
ensured	_
that	_
the	_
area	Locale
remained	State_continue
popular	Desirability
with	_
early	Temporal_collocation
travelers	Travel
.	_
The	_
basic	Being_necessary
elements	Ingredients
of	_
life	_
in	Locative_relation
the	_
Aegean	_
began	Activity_start
to	_
come	Amalgamation
together	_
as	_
early	Relative_time
as	_
5000	_
b.c.	_
,	_
and	_
were	_
already	Time_vector
in	_
place	_
by	_
the	_
late	Temporal_subregion
Bronze	_
Age	Calendric_unit
(	_
c.	_
2700	_
b.c.	_
)	_
.	_
The	_
major	Importance
changes	Undergo_change
were	_
not	_
to	_
daily	Frequency
tasks	Being_obligated
and	_
routines	_
,	_
but	_
to	_
the	_
political	_
power	Leadership
base	_
,	_
which	_
changed	Undergo_change
regularly	Frequency
and	_
not	_
necessarily	_
peacefully	_
throughout	_
the	_
ages	Calendric_unit
.	_
Cycladic	_
Culture	_
At	Temporal_collocation
around	_
3500	_
b.c.	_
,	_
a	_
sophisticated	Stage_of_progress
culture	_
evolved	Coming_to_be
in	Locative_relation
the	_
Cyclades	_
islands	Natural_features
.	_
The	_
distinctive	Distinctiveness
,	_
sculpted	_
marble	_
figures	_
of	_
the	_
era	Calendric_unit
are	_
now	_
being	_
reproduced	Duplication
in	_
vast	_
quantities	Quantity
as	_
souvenirs	_
.	_
You	_
will	_
find	Becoming_aware
original	_
examples	Instance
in	Locative_relation
the	_
archaeological	_
museums	Locale_by_use
throughout	Locative_relation
the	_
Cyclades	_
,	_
although	_
one	Cardinal_numbers
of	_
the	_
earliest	Relative_time
examples	Instance
is	_
in	Locative_relation
the	_
museum	Locale_by_use
on	_
Paros	_
.	_
The	_
people	People
farmed	Agriculture
and	_
fished	Hunting
;	_
on	_
the	_
dawning	Temporal_subregion
of	_
the	_
Bronze	_
Age	Calendric_unit
in	Temporal_collocation
2700	_
b.c.	_
,	_
they	_
began	Activity_start
to	_
work	Working_on
with	_
metals	_
.	_
The	_
Cycladic	_
culture	_
was	_
influenced	Subjective_influence
by	_
societies	_
in	Locative_relation
the	_
east	Direction
,	_
importing	Import_export
the	_
pottery	_
wheel	_
from	_
Mesopotamia	_
.	_
They	_
also	_
continued	Activity_ongoing
to	_
trade	Exchange
in	_
obsidian	_
and	_
the	_
local	Indigenous_origin
marble	_
.	_
The	_
Minoans	_
and	_
the	_
Myceneans	_
Farther	_
south	Direction
in	Locative_relation
Crete	_
,	_
the	_
Minoan	_
culture	_
developed	Progress
after	Relative_time
2000	_
b.c.	_
into	_
the	_
most	_
significant	Importance
of	_
its	_
age	Calendric_unit
,	_
spreading	Filling
its	_
influence	Objective_influence
throughout	_
the	_
region	Locale
by	Means
trade	Exchange
and	_
diplomacy	_
.	_
Santorini	_
(	_
Thira	_
)	_
,	_
the	_
next	_
major	Importance
island	Natural_features
north	Direction
,	_
was	_
heavily	Degree
influenced	Objective_influence
by	_
Crete	_
,	_
and	_
the	_
settlements	Colonization
of	_
Thira	_
and	_
Akrotiri	_
thrived	Thriving
at	_
this	_
time	_
.	_
The	_
magnificent	Desirability
frescoes	_
and	_
mosaics	_
found	Locating
at	Locative_relation
Akrotiri	_
are	_
in	Locative_relation
Athens	_
at	Temporal_collocation
present	_
,	_
but	_
the	_
remains	Remainder
of	_
the	_
buildings	Buildings
at	Locative_relation
the	_
site	Locale
provide	Supply
ample	Sufficiency
evidence	Evidence
of	_
the	_
sophistication	_
of	_
the	_
culture	_
here	_
.	_
Around	_
1500	_
b.c.	_
,	_
a	_
massive	Dimension
volcanic	_
eruption	_
at	Locative_relation
Santorini	_
destroyed	Destroying
not	_
only	_
Akrotiri	_
--	_
under	_
feet	Measure_linear_extent
of	_
ash	_
and	_
pumice	_
--	_
but	_
the	_
whole	Ranked_expectation
Minoan	_
civilization	_
.	_
Massive	Dimension
tidal	_
waves	_
swept	_
over	_
Crete	_
,	_
and	_
other	Increment
parts	Part_whole
of	_
the	_
Mediterranean	_
,	_
smashing	Cause_to_fragment
buildings	Buildings
and	_
drowning	Killing
many	Quantity
thousands	Quantity
of	_
people	People
.	_
In	_
the	_
wake	_
of	_
this	_
tremendous	_
natural	_
upheaval	_
,	_
the	_
Aegean	_
Islands	Natural_features
next	_
came	_
under	_
the	_
influence	Objective_influence
of	_
the	_
Mycenaeans	_
(	_
at	Temporal_collocation
around	_
1300	_
b.c.	_
)	_
,	_
who	_
had	Possession
a	_
base	Locale_by_use
in	Locative_relation
the	_
Peloponnese	_
region	Locale
of	_
the	_
Greek	_
mainland	_
.	_
The	_
Mycenaeans	_
were	_
an	_
acquisitive	Mental_property
race	Type
who	_
came	Arriving
to	_
conquer	Conquering
,	_
not	_
to	_
trade	Exchange
.	_
Their	_
extensive	_
military	Military
campaigns	_
were	_
later	Relative_time
chronicled	Recording
by	_
Homer	_
in	_
his	_
epic	Text
poems	Text
The	_
Odyssey	_
and	_
The	_
Iliad	_
.	_
The	_
Rise	_
of	_
Athens	_
The	_
Dorians	_
,	_
who	_
came	Arriving
overland	_
from	_
northern	Part_orientational
Europe	_
,	_
conquered	Conquering
the	_
Mycenaeans	_
.	_
They	_
were	_
a	_
barbaric	Social_interaction_evaluation
race	Type
,	_
and	_
their	_
custody	Possession
of	_
the	_
area	Locale
brought	Causation
about	_
a	_
dark	Dimension
period	Frequency
during	_
which	_
the	_
written	_
word	_
was	_
forgotten	Remembering_information
and	_
art	Craft
disappeared	Ceasing_to_be
.	_
They	_
held	_
sway	_
over	_
islands	Natural_features
off	_
the	_
northern	Part_orientational
Greek	Origin
coast	Relational_natural_features
,	_
but	_
the	_
Phoenicians	_
kept	Activity_ongoing
control	Be_in_control
of	_
the	_
main	Importance
sea	Natural_features
routes	Roadways
;	_
south	Direction
of	_
the	_
area	Locale
,	_
trade	Exchange
continued	Process_continue
as	_
usual	_
.	_
At	_
the	_
same	_
time	_
,	_
city-states	Political_locales
began	Activity_start
to	_
grow	Change_position_on_a_scale
in	_
influence	Objective_influence
on	Locative_relation
the	_
southern	Part_orientational
Greek	Origin
mainland	Locative_relation
.	_
Athens	_
became	Becoming
the	_
most	_
powerful	_
,	_
heralding	Omen
the	_
start	Temporal_subregion
of	_
the	_
classical	_
Greek	Origin
period	Frequency
.	_
However	Concessive
,	_
Greece	_
was	_
not	_
yet	_
a	_
country	Political_locales
;	_
each	_
city-state	Political_locales
was	_
self-governing	_
and	_
autonomous	_
.	_
The	_
new	Age
culture	_
spread	Filling
throughout	_
the	_
Mediterranean	_
,	_
helped	Assistance
by	_
a	_
huge	_
increase	Change_position_on_a_scale
in	_
migration	_
from	_
the	_
mainland	Locative_relation
to	_
new	Age
settlements	Colonization
such	_
as	_
Carthage	_
,	_
a	_
Greek	Origin
city	Political_locales
on	Locative_relation
the	_
African	_
coast	Relational_natural_features
of	_
the	_
Mediterranean	_
.	_
Culture	_
and	_
the	_
arts	Craft
flourished	Thriving
once	_
again	_
.	_
Athletic	_
prowess	Expertise
was	_
admired	Judgment
and	_
the	_
Olympic	_
games	_
were	_
constituted	_
in	Temporal_collocation
776	_
b.c.	_
,	_
to	_
promote	Cause_change_of_position_on_a_scale
friendly	Social_interaction_evaluation
competition	Competition
.	_
Homer	_
wrote	Text_creation
his	_
epic	Text
works	_
on	Locative_relation
Chios	_
;	_
and	_
lyrical	_
poetry	Text
was	_
much	_
admired	Judgment
,	_
particularly	_
the	_
work	_
of	_
the	_
poets	_
Archilochos	_
on	Locative_relation
Paros	_
and	_
Sappho	_
on	Locative_relation
Lesvos	_
.	_
The	_
preeminent	_
islands	Natural_features
of	_
this	_
era	Calendric_unit
were	_
Delos	_
,	_
a	_
sacred	_
island	Natural_features
and	_
center	Locale_by_use
of	_
religion	_
ruled	Leadership
by	_
Athens	_
;	_
Samos	_
,	_
ruled	Leadership
by	_
the	_
tyrant	_
Polycrates	_
;	_
and	_
Naxos	_
,	_
whose	_
ruler	Leadership
Lygdamis	_
undertook	Attempt
some	_
major	Importance
building	Building
projects	Project
.	_
Archaeology	_
shows	Evidence
that	_
,	_
during	_
this	_
time	_
,	_
societies	_
lived	Residence
mainly	_
in	Locative_relation
coastal	Natural_features
trading	_
towns	Political_locales
with	_
little	_
settlement	Colonization
inland	Locative_relation
.	_
The	_
Persian	_
Wars	_
As	_
Athens	_
rose	Change_position_on_a_scale
in	_
influence	Objective_influence
and	_
power	Leadership
in	Locative_relation
the	_
West	_
,	_
it	_
was	_
matched	Evaluative_comparison
in	Locative_relation
the	_
East	_
by	_
the	_
rise	Change_position_on_a_scale
of	_
the	_
Persian	_
Empire	Political_locales
.	_
From	_
a	_
power	Leadership
base	_
in	Locative_relation
Anatolia	_
,	_
the	_
Persians	_
overran	Invading
the	_
eastern	Part_orientational
Aegean	_
Islands	Natural_features
and	_
set	_
their	_
sights	_
on	_
the	_
Cyclades	_
.	_
In	Temporal_collocation
490	_
b.c.	_
,	_
they	_
captured	Conquering
sacred	_
Delos	_
and	_
razed	Destroying
the	_
settlements	Colonization
on	Locative_relation
Naxos	_
.	_
The	_
island	Natural_features
communities	Aggregate
were	_
undecided	_
about	_
which	_
side	Taking_sides
to	_
back	Taking_sides
for	_
a	_
time	_
.	_
Paros	_
and	_
Andros	_
contributed	Giving
to	_
the	_
Persian	_
armory	_
,	_
while	_
others	Increment
supported	Taking_sides
Athens	_
.	_
The	_
two	_
superpowers	_
finally	Time_vector
clashed	Hostile_encounter
at	_
the	_
epic	Fame
battles	Hostile_encounter
of	_
Marathon	_
and	_
Salamis	_
in	Temporal_collocation
480	_
b.c.	_
.	_
The	_
Persians	People_by_origin
were	_
defeated	Beat_opponent
,	_
and	_
Athens	_
duly	_
punished	Rewards_and_punishments
the	_
islands	Natural_features
that	_
had	_
turned	Becoming
against	Taking_sides
it	_
.	_
Following	Relative_time
its	_
victory	Finish_competition
,	_
Athens	_
introduced	_
the	_
concept	_
of	_
a	_
mutual	_
protection	Protecting
alliance	Alliance
(	_
a	_
kind	Type
of	_
NATO	_
of	_
the	_
ancient	Temporal_collocation
world	Political_locales
)	_
.	_
Several	Quantity
islands	Natural_features
and	_
Greek	Origin
city-states	Political_locales
agreed	Agree_or_refuse_to_act
to	_
work	_
together	Collaboration
,	_
and	_
created	Intentionally_create
a	_
treasury	_
to	_
fund	_
their	_
plans	Project
,	_
which	_
was	_
held	Containing
on	Locative_relation
the	_
island	Natural_features
of	_
Delos	_
.	_
The	_
alliance	Alliance
became	Becoming
known	Being_named
as	_
the	_
Delian	_
League	Organization
.	_
Although	_
there	_
were	Existence
minor	_
internal	_
wrangles	Quarreling
,	_
the	_
league	Organization
controlled	Control
the	_
Aegean	_
and	_
the	_
greater	_
Athenian	_
Empire	Political_locales
for	_
most	_
of	_
the	_
fifth	Ordinal_numbers
century	Calendric_unit
b.c.	_
.	_
Later	Relative_time
,	_
in	Temporal_collocation
454	_
b.c.	_
,	_
the	_
treasury	_
was	_
transferred	Transfer
to	_
Athens	_
and	_
its	_
deposits	_
were	_
used	Using
to	_
finance	_
the	_
construction	Building
of	_
many	Quantity
of	_
the	_
major	Importance
buildings	Buildings
and	_
temples	Buildings
of	_
the	_
Classical	_
Age	Calendric_unit
.	_
In	Temporal_collocation
431	_
b.c.	_
,	_
Athens	_
began	Activity_start
a	_
war	Hostile_encounter
with	_
its	_
neighbor	People_by_residence
and	_
league	Organization
member	Membership
Sparta	_
.	_
Although	Concessive
the	_
islands	Natural_features
saw	Perception_experience
little	_
action	Intentionally_act
,	_
as	_
the	_
war	Hostile_encounter
went	Process_continue
on	_
they	_
could	_
see	Grasp
that	_
Athens	_
was	_
slowly	Taking_time
losing	Earnings_and_losses
its	_
power	Leadership
.	_
Before	Time_vector
the	_
end	Temporal_subregion
of	_
the	_
war	Hostile_encounter
in	Temporal_collocation
401	_
b.c.	_
,	_
many	Quantity
islands	Natural_features
had	_
already	Time_vector
transferred	Transfer
their	_
allegiance	_
to	_
the	_
victors	Finish_competition
,	_
who	_
were	_
led	Leadership
by	_
Philip	_
II	_
of	_
Macedon	_
.	_
He	_
was	_
followed	Relative_time
in	Temporal_collocation
336	_
b.c.	_
by	_
his	_
son	Kinship
Alexander	_
the	_
Great	_
,	_
one	Cardinal_numbers
of	_
the	_
most	_
remarkable	_
leaders	Leadership
in	_
history	Individual_history
.	_
His	_
rise	Change_position_on_a_scale
to	_
power	Leadership
ushered	Sign
in	_
the	_
Hellenistic	_
period	Frequency
.	_
Hellenistic	_
and	_
Roman	_
Periods	Frequency
When	_
Alexander	_
went	Process_continue
on	_
to	_
conquer	Conquering
lands	_
as	_
far	_
to	_
the	_
east	Direction
as	_
India	_
,	_
the	_
Aegean	_
became	Becoming
a	_
crossroads	_
for	_
the	_
long	Measurable_attributes
trading	_
routes	Process_continue
.	_
Delos	_
became	Becoming
one	Cardinal_numbers
of	_
the	_
largest	Dimension
marketplaces	_
in	Locative_relation
the	_
empire	Political_locales
.	_
Following	Relative_time
Alexander	_
's	_
death	Death
,	_
his	_
lands	_
were	_
divided	Separating
among	_
his	_
generals	Leadership
.	_
Much	_
of	_
the	_
Aegean	_
came	_
under	_
the	_
rule	Leadership
of	_
the	_
Ptolemies	_
,	_
along	_
with	_
Egypt	_
.	_
